ScenarioFamily,Scenario,Year,CO2eq
CPP4 Variant,NDC_CPP4EK-HG,2045,320794.5635316411
CPP4 Variant,NDC_CPP4EK-HG,2046,315968.28720097477
CPP4 Variant,NDC_CPP4EK-HG,2047,305280.51251506706
CPP4 Variant,NDC_CPP4EK-HG,2048,299554.9064998024
CPP4 Variant,NDC_CPP4EK-HG,2049,294889.5562526043
CPP4 Variant,NDC_CPP4EK-HG,2050,290000.6445622866
CPP4 Variant,NDC_CPP4EK-HG,2051,288333.75231012015
CPP4 Variant,NDC_CPP4EK-HG,2052,291679.54805000755
CPP4 Variant,NDC_CPP4EK-HG,2053,292794.4697329403
CPP4 Variant,NDC_CPP4EK-HG,2054,294891.7695037655
CPP4 Variant,NDC_CPP4EK-HG,2055,296687.58720251534
CPP4 Variant,NDC_CPP4EK-RG,2019,490047.5652643902
CPP4 Variant,NDC_CPP4EK-RG,2020,439652.7680274553
CPP4 Variant,NDC_CPP4EK-RG,2021,457121.39107219916
CPP4 Variant,NDC_CPP4EK-RG,2022,422224.82518144883
CPP4 Variant,NDC_CPP4EK-RG,2023,442416.4347573097
CPP4 Variant,NDC_CPP4EK-RG,2024,438281.14158652734
CPP4 Variant,NDC_CPP4EK-RG,2025,418518.0785635817
CPP4 Variant,NDC_CPP4EK-RG,2026,413114.2024163784
CPP4 Variant,NDC_CPP4EK-RG,2027,405979.3125732249
CPP4 Variant,NDC_CPP4EK-RG,2028,399128.90150134923
CPP4 Variant,NDC_CPP4EK-RG,2029,391906.4455680109
CPP4 Variant,NDC_CPP4EK-RG,2030,385807.9243713457
CPP4 Variant,NDC_CPP4EK-RG,2031,378240.1506155211
CPP4 Variant,NDC_CPP4EK-RG,2032,364454.03718796716
CPP4 Variant,NDC_CPP4EK-RG,2033,352418.62866936857
CPP4 Variant,NDC_CPP4EK-RG,2034,326334.91349960084
CPP4 Variant,NDC_CPP4EK-RG,2035,316740.08194747823
CPP4 Variant,NDC_CPP4EK-RG,2036,314750.6100492317
CPP4 Variant,NDC_CPP4EK-RG,2037,313920.73641141056
CPP4 Variant,NDC_CPP4EK-RG,2038,305805.04052149947
CPP4 Variant,NDC_CPP4EK-RG,2039,297425.08428442053
CPP4 Variant,NDC_CPP4EK-RG,2040,288418.425110394
CPP4 Variant,NDC_CPP4EK-RG,2041,288539.03159325675
CPP4 Variant,NDC_CPP4EK-RG,2042,300584.8042574582
CPP4 Variant,NDC_CPP4EK-RG,2043,295943.56676046614
CPP4 Variant,NDC_CPP4EK-RG,2044,291944.72151600476
CPP4 Variant,NDC_CPP4EK-RG,2045,293805.52354265447
CPP4 Variant,NDC_CPP4EK-RG,2046,286645.57771852607
CPP4 Variant,NDC_CPP4EK-RG,2047,276885.3606456774
CPP4 Variant,NDC_CPP4EK-RG,2048,269148.722394041
CPP4 Variant,NDC_CPP4EK-RG,2049,262362.5074952336
CPP4 Variant,NDC_CPP4EK-RG,2050,255562.3214221612
CPP4 Variant,NDC_CPP4EK-RG,2051,252632.8544775248
CPP4 Variant,NDC_CPP4EK-RG,2052,255202.1401041696
CPP4 Variant,NDC_CPP4EK-RG,2053,255516.33355987055
CPP4 Variant,NDC_CPP4EK-RG,2054,257009.38480789305
CPP4 Variant,NDC_CPP4EK-RG,2055,257931.8130708082
CPP4 Variant,NDC_CPP4EKH-HG,2019,490047.06507477263
CPP4 Variant,NDC_CPP4EKH-HG,2020,439654.12246959395
CPP4 Variant,NDC_CPP4EKH-HG,2021,457069.2635330189
CPP4 Variant,NDC_CPP4EKH-HG,2022,422212.0181608557
CPP4 Variant,NDC_CPP4EKH-HG,2023,442367.123175194
CPP4 Variant,NDC_CPP4EKH-HG,2024,438487.63837844227
CPP4 Variant,NDC_CPP4EKH-HG,2025,420110.83077815175
CPP4 Variant,NDC_CPP4EKH-HG,2026,417530.6188989143
CPP4 Variant,NDC_CPP4EKH-HG,2027,411973.0383335792
CPP4 Variant,NDC_CPP4EKH-HG,2028,406410.9861967336
CPP4 Variant,NDC_CPP4EKH-HG,2029,402217.57495352207
CPP4 Variant,NDC_CPP4EKH-HG,2030,397794.2373863143
CPP4 Variant,NDC_CPP4EKH-HG,2031,391977.8927559867
CPP4 Variant,NDC_CPP4EKH-HG,2032,380078.7494493425
CPP4 Variant,NDC_CPP4EKH-HG,2033,369934.2239876829
CPP4 Variant,NDC_CPP4EKH-HG,2034,342877.5658030374
CPP4 Variant,NDC_CPP4EKH-HG,2035,332988.04077262006
CPP4 Variant,NDC_CPP4EKH-HG,2036,331110.6636351311
CPP4 Variant,NDC_CPP4EKH-HG,2037,331318.93088389805
CPP4 Variant,NDC_CPP4EKH-HG,2038,323565.5553851368
CPP4 Variant,NDC_CPP4EKH-HG,2039,315554.5226166594
CPP4 Variant,NDC_CPP4EKH-HG,2040,307178.7596656122
CPP4 Variant,NDC_CPP4EKH-HG,2041,311195.72950271505
CPP4 Variant,NDC_CPP4EKH-HG,2042,324484.2010118311
CPP4 Variant,NDC_CPP4EKH-HG,2043,322221.30466277426
CPP4 Variant,NDC_CPP4EKH-HG,2044,319021.8986366096
CPP4 Variant,NDC_CPP4EKH-HG,2045,322824.1080244364
CPP4 Variant,NDC_CPP4EKH-HG,2046,317858.475604608
CPP4 Variant,NDC_CPP4EKH-HG,2047,306487.6724480166
CPP4 Variant,NDC_CPP4EKH-HG,2048,300286.00751894835
CPP4 Variant,NDC_CPP4EKH-HG,2049,295548.9066441534
CPP4 Variant,NDC_CPP4EKH-HG,2050,290554.977370807
CPP4 Variant,NDC_CPP4EKH-HG,2051,289056.10952694726
CPP4 Variant,NDC_CPP4EKH-HG,2052,292433.6134425993
CPP4 Variant,NDC_CPP4EKH-HG,2053,293889.9333211332
CPP4 Variant,NDC_CPP4EKH-HG,2054,295574.7705180354
CPP4 Variant,NDC_CPP4EKH-HG,2055,297376.74168144196
CPP4 Variant,NDC_CPP4EKH-RG,2019,490047.5601627433
CPP4 Variant,NDC_CPP4EKH-RG,2020,439653.02936929034
CPP4 Variant,NDC_CPP4EKH-RG,2021,457120.0617977828
CPP4 Variant,NDC_CPP4EKH-RG,2022,422224.63893592363
CPP4 Variant,NDC_CPP4EKH-RG,2023,442402.29114315833
CPP4 Variant,NDC_CPP4EKH-RG,2024,438268.9962226996
CPP4 Variant,NDC_CPP4EKH-RG,2025,417537.7957021108
CPP4 Variant,NDC_CPP4EKH-RG,2026,413155.9271278609
CPP4 Variant,NDC_CPP4EKH-RG,2027,406640.22336383717
CPP4 Variant,NDC_CPP4EKH-RG,2028,400115.9432227149
CPP4 Variant,NDC_CPP4EKH-RG,2029,394441.6300011139
CPP4 Variant,NDC_CPP4EKH-RG,2030,389425.0816243423
CPP4 Variant,NDC_CPP4EKH-RG,2031,382775.23969763285
CPP4 Variant,NDC_CPP4EKH-RG,2032,370372.4287889892
CPP4 Variant,NDC_CPP4EKH-RG,2033,359411.17741471395
CPP4 Variant,NDC_CPP4EKH-RG,2034,331911.15025536245
CPP4 Variant,NDC_CPP4EKH-RG,2035,321695.16539562505
CPP4 Variant,NDC_CPP4EKH-RG,2036,319236.7239900451
CPP4 Variant,NDC_CPP4EKH-RG,2037,318058.7388396078
CPP4 Variant,NDC_CPP4EKH-RG,2038,309113.6719824614
CPP4 Variant,NDC_CPP4EKH-RG,2039,299937.8478491638
CPP4 Variant,NDC_CPP4EKH-RG,2040,290783.9953944047
CPP4 Variant,NDC_CPP4EKH-RG,2041,291694.9946378995
CPP4 Variant,NDC_CPP4EKH-RG,2042,303755.12469516485
CPP4 Variant,NDC_CPP4EKH-RG,2043,299215.7329011376
CPP4 Variant,NDC_CPP4EKH-RG,2044,295369.2734736196
CPP4 Variant,NDC_CPP4EKH-RG,2045,296658.36891660653
CPP4 Variant,NDC_CPP4EKH-RG,2046,289077.0932928058
CPP4 Variant,NDC_CPP4EKH-RG,2047,278743.1509971167
CPP4 Variant,NDC_CPP4EKH-RG,2048,270023.2771438907
CPP4 Variant,NDC_CPP4EKH-RG,2049,263063.23131355294
CPP4 Variant,NDC_CPP4EKH-RG,2050,256287.69397722723
CPP4 Variant,NDC_CPP4EKH-RG,2051,253459.56319103268
CPP4 Variant,NDC_CPP4EKH-RG,2052,256297.65726039038
CPP4 Variant,NDC_CPP4EKH-RG,2053,257002.98763034484
CPP4 Variant,NDC_CPP4EKH-RG,2054,257761.59727561043
CPP4 Variant,NDC_CPP4EKH-RG,2055,258764.5801719977
CPP4 Variant,NDC_CPP4GE-09-RG,2019,490051.16032844415
CPP4 Variant,NDC_CPP4GE-09-RG,2020,439657.6924029792
CPP4 Variant,NDC_CPP4GE-09-RG,2021,457106.34414389654
CPP4 Variant,NDC_CPP4GE-09-RG,2022,422218.9457220188
CPP4 Variant,NDC_CPP4GE-09-RG,2023,442212.65780115593
CPP4 Variant,NDC_CPP4GE-09-RG,2024,437513.30382752465
CPP4 Variant,NDC_CPP4GE-09-RG,2025,418373.0489397214
CPP4 Variant,NDC_CPP4GE-09-RG,2026,403145.04875423963
CPP4 Variant,NDC_CPP4GE-09-RG,2027,385766.50307681196
CPP4 Variant,NDC_CPP4GE-09-RG,2028,371127.4758168726
CPP4 Variant,NDC_CPP4GE-09-RG,2029,357931.1023074443
CPP4 Variant,NDC_CPP4GE-09-RG,2030,357293.4005892015
CPP4 Variant,NDC_CPP4GE-09-RG,2031,355135.9112710121
CPP4 Variant,NDC_CPP4GE-09-RG,2032,344550.1884503587
CPP4 Variant,NDC_CPP4GE-09-RG,2033,334479.80723605596
CPP4 Variant,NDC_CPP4GE-09-RG,2034,324959.48472038447
CPP4 Variant,NDC_CPP4GE-09-RG,2035,324438.7419971927
CPP4 Variant,NDC_CPP4GE-09-RG,2036,321845.77174168394
CPP4 Variant,NDC_CPP4GE-09-RG,2037,315772.87777280307
CPP4 Variant,NDC_CPP4GE-09-RG,2038,284209.29893185577
CPP4 Variant,NDC_CPP4GE-09-RG,2039,274351.46786903957
CPP4 Variant,NDC_CPP4GE-09-RG,2040,254704.8228865836
CPP4 Variant,NDC_CPP4GE-09-RG,2041,239137.62067936658
CPP4 Variant,NDC_CPP4GE-09-RG,2042,233015.1269539145
CPP4 Variant,NDC_CPP4GE-09-RG,2043,222557.4495137912
CPP4 Variant,NDC_CPP4GE-09-RG,2044,216858.81308820465
CPP4 Variant,NDC_CPP4GE-09-RG,2045,218918.99766697892
CPP4 Variant,NDC_CPP4GE-09-RG,2046,220949.22212091758
CPP4 Variant,NDC_CPP4GE-09-RG,2047,221742.89645808874
CPP4 Variant,NDC_CPP4GE-09-RG,2048,223870.26200227617
CPP4 Variant,NDC_CPP4GE-09-RG,2049,225987.43082691362
CPP4 Variant,NDC_CPP4GE-09-RG,2050,228168.57356747004
CPP4 Variant,NDC_CPP4GE-09-RG,2051,227993.01285650922
CPP4 Variant,NDC_CPP4GE-09-RG,2052,227815.98067894002
CPP4 Variant,NDC_CPP4GE-09-RG,2053,227643.75980482707
CPP4 Variant,NDC_CPP4GE-09-RG,2054,227472.21947877642
CPP4 Variant,NDC_CPP4GE-09-RG,2055,227306.24942484434
CPP4 Variant,NDC_CPP4GE-RG,2019,490058.0169185744
CPP4 Variant,NDC_CPP4GE-RG,2020,439654.5765011895
CPP4 Variant,NDC_CPP4GE-RG,2021,457100.811418723
CPP4 Variant,NDC_CPP4GE-RG,2022,422217.5303445366
CPP4 Variant,NDC_CPP4GE-RG,2023,442414.98862766835
CPP4 Variant,NDC_CPP4GE-RG,2024,438228.9300040749
CPP4 Variant,NDC_CPP4GE-RG,2025,418505.9729962058
CPP4 Variant,NDC_CPP4GE-RG,2026,409020.7445624301
CPP4 Variant,NDC_CPP4GE-RG,2027,399089.9851197525
CPP4 Variant,NDC_CPP4GE-RG,2028,388990.78620282834
CPP4 Variant,NDC_CPP4GE-RG,2029,379382.80868624896
CPP4 Variant,NDC_CPP4GE-RG,2030,382069.2542946541
CPP4 Variant,NDC_CPP4GE-RG,2031,383711.9611374245
CPP4 Variant,NDC_CPP4GE-RG,2032,379630.14918307716
CPP4 Variant,NDC_CPP4GE-RG,2033,374681.4118664374
CPP4 Variant,NDC_CPP4GE-RG,2034,371680.8692459168
CPP4 Variant,NDC_CPP4GE-RG,2035,370974.8568153641
CPP4 Variant,NDC_CPP4GE-RG,2036,366661.29336774856
CPP4 Variant,NDC_CPP4GE-RG,2037,360383.931902799
CPP4 Variant,NDC_CPP4GE-RG,2038,354172.45627881796
CPP4 Variant,NDC_CPP4GE-RG,2039,345238.9383288895
CPP4 Variant,NDC_CPP4GE-RG,2040,337319.6022938801
CPP4 Variant,NDC_CPP4GE-RG,2041,345561.7698991991
CPP4 Variant,NDC_CPP4GE-RG,2042,350382.51861646277
CPP4 Variant,NDC_CPP4GE-RG,2043,340184.4926251271
CPP4 Variant,NDC_CPP4GE-RG,2044,337012.7011016382
CPP4 Variant,NDC_CPP4GE-RG,2045,338952.5395859301
CPP4 Variant,NDC_CPP4GE-RG,2046,330575.3087853144
CPP4 Variant,NDC_CPP4GE-RG,2047,319251.83705909573
CPP4 Variant,NDC_CPP4GE-RG,2048,303466.62089324376
CPP4 Variant,NDC_CPP4GE-RG,2049,290675.88416679006
CPP4 Variant,NDC_CPP4GE-RG,2050,285743.547665868
CPP4 Variant,NDC_CPP4GE-RG,2051,283616.81846138794
CPP4 Variant,NDC_CPP4GE-RG,2052,284543.23711786355
CPP4 Variant,NDC_CPP4GE-RG,2053,284607.8328507967
CPP4 Variant,NDC_CPP4GE-RG,2054,285627.8700828271
CPP4 Variant,NDC_CPP4GE-RG,2055,286498.0909487791
CPP4 Variant,NDC_CPP4S-075-RG,2019,490778.34108283196
CPP4 Variant,NDC_CPP4S-075-RG,2020,440399.30745203973
CPP4 Variant,NDC_CPP4S-075-RG,2021,457381.66971990856
CPP4 Variant,NDC_CPP4S-075-RG,2022,423330.4626271978
CPP4 Variant,NDC_CPP4S-075-RG,2023,445907.6435291255
CPP4 Variant,NDC_CPP4S-075-RG,2024,435910.1707334893
CPP4 Variant,NDC_CPP4S-075-RG,2025,401715.4788429156
CPP4 Variant,NDC_CPP4S-075-RG,2026,386327.80853823095
CPP4 Variant,NDC_CPP4S-075-RG,2027,365994.8900287004
CPP4 Variant,NDC_CPP4S-075-RG,2028,343267.80577974406
CPP4 Variant,NDC_CPP4S-075-RG,2029,323851.7568013341
CPP4 Variant,NDC_CPP4S-075-RG,2030,311797.2687719315
CPP4 Variant,NDC_CPP4S-075-RG,2031,301270.3266910036
CPP4 Variant,NDC_CPP4S-075-RG,2032,283755.50861345645
CPP4 Variant,NDC_CPP4S-075-RG,2033,266238.75236280065
CPP4 Variant,NDC_CPP4S-075-RG,2034,243737.15528203888
CPP4 Variant,NDC_CPP4S-075-RG,2035,227204.1445445262
CPP4 Variant,NDC_CPP4S-075-RG,2036,210987.16434752237
CPP4 Variant,NDC_CPP4S-075-RG,2037,196205.35012017627
CPP4 Variant,NDC_CPP4S-075-RG,2038,186258.74061250384
CPP4 Variant,NDC_CPP4S-075-RG,2039,178223.9467332555
CPP4 Variant,NDC_CPP4S-075-RG,2040,170599.13303451592
CPP4 Variant,NDC_CPP4S-075-RG,2041,181770.95918549987
CPP4 Variant,NDC_CPP4S-075-RG,2042,191235.87932352672
CPP4 Variant,NDC_CPP4S-075-RG,2043,188202.96109323864
CPP4 Variant,NDC_CPP4S-075-RG,2044,185879.9997949255
CPP4 Variant,NDC_CPP4S-075-RG,2045,185762.38782671053
CPP4 Variant,NDC_CPP4S-075-RG,2046,183819.03338644333
CPP4 Variant,NDC_CPP4S-075-RG,2047,178597.7454175592
CPP4 Variant,NDC_CPP4S-075-RG,2048,172869.31265095438
CPP4 Variant,NDC_CPP4S-075-RG,2049,168936.20510711626
CPP4 Variant,NDC_CPP4S-075-RG,2050,162420.43524209154
CPP4 Variant,NDC_CPP4S-075-RG,2051,162553.8792557801
CPP4 Variant,NDC_CPP4S-075-RG,2052,163739.83081797673
CPP4 Variant,NDC_CPP4S-075-RG,2053,165736.8234848729
CPP4 Variant,NDC_CPP4S-075-RG,2054,167017.55283061575
CPP4 Variant,NDC_CPP4S-075-RG,2055,167150.70971908336
CPP4 Variant,NDC_CPP4S-08-RG,2019,490761.7373245032
CPP4 Variant,NDC_CPP4S-08-RG,2020,440381.1208708866
CPP4 Variant,NDC_CPP4S-08-RG,2021,457393.68673988734
CPP4 Variant,NDC_CPP4S-08-RG,2022,424379.2318417001
CPP4 Variant,NDC_CPP4S-08-RG,2023,446825.1292541262
CPP4 Variant,NDC_CPP4S-08-RG,2024,436700.5012607227
CPP4 Variant,NDC_CPP4S-08-RG,2025,410719.547430301
CPP4 Variant,NDC_CPP4S-08-RG,2026,387352.12009611697
CPP4 Variant,NDC_CPP4S-08-RG,2027,367758.4239260123
CPP4 Variant,NDC_CPP4S-08-RG,2028,346108.83720571804
CPP4 Variant,NDC_CPP4S-08-RG,2029,332160.2545414971
CPP4 Variant,NDC_CPP4S-08-RG,2030,321227.340633545
CPP4 Variant,NDC_CPP4S-08-RG,2031,310704.3939949891
CPP4 Variant,NDC_CPP4S-08-RG,2032,295235.06645496853
CPP4 Variant,NDC_CPP4S-08-RG,2033,279459.96718727564
CPP4 Variant,NDC_CPP4S-08-RG,2034,266192.59481627576
CPP4 Variant,NDC_CPP4S-08-RG,2035,251706.72587679818
CPP4 Variant,NDC_CPP4S-08-RG,2036,236891.04190338275
CPP4 Variant,NDC_CPP4S-08-RG,2037,222879.0412615973
CPP4 Variant,NDC_CPP4S-08-RG,2038,207428.36472613065
CPP4 Variant,NDC_CPP4S-08-RG,2039,192644.76218111202
CPP4 Variant,NDC_CPP4S-08-RG,2040,184759.90794618748
CPP4 Variant,NDC_CPP4S-08-RG,2041,196281.9264425363
CPP4 Variant,NDC_CPP4S-08-RG,2042,206996.5144025177
CPP4 Variant,NDC_CPP4S-08-RG,2043,204549.6837609307
CPP4 Variant,NDC_CPP4S-08-RG,2044,202670.68827907724
CPP4 Variant,NDC_CPP4S-08-RG,2045,202873.9131353838
CPP4 Variant,NDC_CPP4S-08-RG,2046,197767.21891961704
CPP4 Variant,NDC_CPP4S-08-RG,2047,193957.85197040858
CPP4 Variant,NDC_CPP4S-08-RG,2048,188910.13323014978
CPP4 Variant,NDC_CPP4S-08-RG,2049,184918.07134025704
CPP4 Variant,NDC_CPP4S-08-RG,2050,177722.54449910283
CPP4 Variant,NDC_CPP4S-08-RG,2051,179790.39824985692
CPP4 Variant,NDC_CPP4S-08-RG,2052,182945.87933081418
CPP4 Variant,NDC_CPP4S-08-RG,2053,184658.18925504404
CPP4 Variant,NDC_CPP4S-08-RG,2054,184510.57936447926
CPP4 Variant,NDC_CPP4S-08-RG,2055,185578.43983634675
CPP4 Variant,NDC_CPP4S-085-RG,2019,490791.57772236696
CPP4 Variant,NDC_CPP4S-085-RG,2020,440390.341938733
CPP4 Variant,NDC_CPP4S-085-RG,2021,457855.97792043065
CPP4 Variant,NDC_CPP4S-085-RG,2022,424422.9433286511
CPP4 Variant,NDC_CPP4S-085-RG,2023,447681.79323107825
CPP4 Variant,NDC_CPP4S-085-RG,2024,437737.1475840008
CPP4 Variant,NDC_CPP4S-085-RG,2025,417594.77315491426
CPP4 Variant,NDC_CPP4S-085-RG,2026,403497.91786950215
CPP4 Variant,NDC_CPP4S-085-RG,2027,384982.7513718824
CPP4 Variant,NDC_CPP4S-085-RG,2028,365183.2707888939
CPP4 Variant,NDC_CPP4S-085-RG,2029,352649.98028162116
CPP4 Variant,NDC_CPP4S-085-RG,2030,343016.0965704082
CPP4 Variant,NDC_CPP4S-085-RG,2031,326845.7101018656
CPP4 Variant,NDC_CPP4S-085-RG,2032,305191.21094381995
CPP4 Variant,NDC_CPP4S-085-RG,2033,290408.7375624558
CPP4 Variant,NDC_CPP4S-085-RG,2034,279270.059252217
CPP4 Variant,NDC_CPP4S-085-RG,2035,266159.18929334957
CPP4 Variant,NDC_CPP4S-085-RG,2036,254334.9933141612
CPP4 Variant,NDC_CPP4S-085-RG,2037,242837.85569320325
CPP4 Variant,NDC_CPP4S-085-RG,2038,230979.11147501424
CPP4 Variant,NDC_CPP4S-085-RG,2039,215887.19752882913
CPP4 Variant,NDC_CPP4S-085-RG,2040,201094.35543774063
CPP4 Variant,NDC_CPP4S-085-RG,2041,210517.96940404119
CPP4 Variant,NDC_CPP4S-085-RG,2042,221904.0394770307
CPP4 Variant,NDC_CPP4S-085-RG,2043,219534.71845378412
CPP4 Variant,NDC_CPP4S-085-RG,2044,216698.64638537358
CPP4 Variant,NDC_CPP4S-085-RG,2045,217330.89270274944
CPP4 Variant,NDC_CPP4S-085-RG,2046,212680.63100394883
CPP4 Variant,NDC_CPP4S-085-RG,2047,205808.73990306933
CPP4 Variant,NDC_CPP4S-085-RG,2048,200039.17342279787
CPP4 Variant,NDC_CPP4S-085-RG,2049,195890.03330913998
CPP4 Variant,NDC_CPP4S-085-RG,2050,190708.50294416098
CPP4 Variant,NDC_CPP4S-085-RG,2051,190550.30929856375
CPP4 Variant,NDC_CPP4S-085-RG,2052,190395.19374360712
CPP4 Variant,NDC_CPP4S-085-RG,2053,191504.06607704947
CPP4 Variant,NDC_CPP4S-085-RG,2054,192794.84099970153
CPP4 Variant,NDC_CPP4S-085-RG,2055,194143.11372068763
CPP4 Variant,NDC_CPP4S-09-RG,2019,490792.4165267124
CPP4 Variant,NDC_CPP4S-09-RG,2020,440396.57585503877
CPP4 Variant,NDC_CPP4S-09-RG,2021,457869.079051487
CPP4 Variant,NDC_CPP4S-09-RG,2022,424429.0875568774
CPP4 Variant,NDC_CPP4S-09-RG,2023,447794.3462300172
CPP4 Variant,NDC_CPP4S-09-RG,2024,438432.7115315747
CPP4 Variant,NDC_CPP4S-09-RG,2025,418990.35266085307
CPP4 Variant,NDC_CPP4S-09-RG,2026,406342.666866779
CPP4 Variant,NDC_CPP4S-09-RG,2027,393221.6892928366
CPP4 Variant,NDC_CPP4S-09-RG,2028,377524.1281463012
CPP4 Variant,NDC_CPP4S-09-RG,2029,363809.5951893921
CPP4 Variant,NDC_CPP4S-09-RG,2030,353333.74684512534
CPP4 Variant,NDC_CPP4S-09-RG,2031,341986.75875164144
CPP4 Variant,NDC_CPP4S-09-RG,2032,324523.0710927444
CPP4 Variant,NDC_CPP4S-09-RG,2033,311534.11537165224
CPP4 Variant,NDC_CPP4S-09-RG,2034,302142.6551226623
CPP4 Variant,NDC_CPP4S-09-RG,2035,291940.2487166787
CPP4 Variant,NDC_CPP4S-09-RG,2036,280375.0279876964
CPP4 Variant,NDC_CPP4S-09-RG,2037,269287.35070700216
CPP4 Variant,NDC_CPP4S-09-RG,2038,258077.9565735021
CPP4 Variant,NDC_CPP4S-09-RG,2039,245302.49228422108
CPP4 Variant,NDC_CPP4S-09-RG,2040,223387.5722144531
CPP4 Variant,NDC_CPP4S-09-RG,2041,228588.87420669498
CPP4 Variant,NDC_CPP4S-09-RG,2042,235820.41619889863
CPP4 Variant,NDC_CPP4S-09-RG,2043,235767.91602079116
CPP4 Variant,NDC_CPP4S-09-RG,2044,232062.73838726606
CPP4 Variant,NDC_CPP4S-09-RG,2045,231447.00432738426
CPP4 Variant,NDC_CPP4S-09-RG,2046,224507.36659029435
CPP4 Variant,NDC_CPP4S-09-RG,2047,216913.35235773562
CPP4 Variant,NDC_CPP4S-09-RG,2048,208032.68699629826
CPP4 Variant,NDC_CPP4S-09-RG,2049,206342.4412619856
CPP4 Variant,NDC_CPP4S-09-RG,2050,209397.63450526042
CPP4 Variant,NDC_CPP4S-09-RG,2051,206808.01005156827
CPP4 Variant,NDC_CPP4S-09-RG,2052,206657.42589299785
CPP4 Variant,NDC_CPP4S-09-RG,2053,206512.21727705115
CPP4 Variant,NDC_CPP4S-09-RG,2054,206369.42909803908
CPP4 Variant,NDC_CPP4S-09-RG,2055,206231.7948643091
CPP4 Variant,NDC_CPP4S-095-RG,2019,490793.02620038186
CPP4 Variant,NDC_CPP4S-095-RG,2020,440400.0478734629
CPP4 Variant,NDC_CPP4S-095-RG,2021,457866.19285660895
CPP4 Variant,NDC_CPP4S-095-RG,2022,424421.41881892364
CPP4 Variant,NDC_CPP4S-095-RG,2023,447861.7470037888
CPP4 Variant,NDC_CPP4S-095-RG,2024,438470.5413523984
CPP4 Variant,NDC_CPP4S-095-RG,2025,418878.4936184605
CPP4 Variant,NDC_CPP4S-095-RG,2026,411655.10066018096
CPP4 Variant,NDC_CPP4S-095-RG,2027,401408.97464843944
CPP4 Variant,NDC_CPP4S-095-RG,2028,388385.7563819556
CPP4 Variant,NDC_CPP4S-095-RG,2029,377846.4142862882
CPP4 Variant,NDC_CPP4S-095-RG,2030,364903.7517662126
CPP4 Variant,NDC_CPP4S-095-RG,2031,353738.35172027134
CPP4 Variant,NDC_CPP4S-095-RG,2032,337757.85109861207
CPP4 Variant,NDC_CPP4S-095-RG,2033,323055.79856245324
CPP4 Variant,NDC_CPP4S-095-RG,2034,316044.0348303157
CPP4 Variant,NDC_CPP4S-095-RG,2035,309446.2753941154
CPP4 Variant,NDC_CPP4S-095-RG,2036,301576.5423231757
CPP4 Variant,NDC_CPP4S-095-RG,2037,294180.6147296665
CPP4 Variant,NDC_CPP4S-095-RG,2038,286548.5500182097
CPP4 Variant,NDC_CPP4S-095-RG,2039,277765.4456504519
CPP4 Variant,NDC_CPP4S-095-RG,2040,268043.6482904417
CPP4 Variant,NDC_CPP4S-095-RG,2041,273608.17400930054
CPP4 Variant,NDC_CPP4S-095-RG,2042,273995.9298041283
CPP4 Variant,NDC_CPP4S-095-RG,2043,258682.84589408763
CPP4 Variant,NDC_CPP4S-095-RG,2044,252887.8696335108
CPP4 Variant,NDC_CPP4S-095-RG,2045,253009.0616034345
CPP4 Variant,NDC_CPP4S-095-RG,2046,244755.85904218783
CPP4 Variant,NDC_CPP4S-095-RG,2047,234856.35492701893
CPP4 Variant,NDC_CPP4S-095-RG,2048,228879.26187152383
CPP4 Variant,NDC_CPP4S-095-RG,2049,223696.2346059622
CPP4 Variant,NDC_CPP4S-095-RG,2050,222971.74914322427
CPP4 Variant,NDC_CPP4S-095-RG,2051,222026.72005544632
CPP4 Variant,NDC_CPP4S-095-RG,2052,221881.2479855474
CPP4 Variant,NDC_CPP4S-095-RG,2053,221740.18578269787
CPP4 Variant,NDC_CPP4S-095-RG,2054,221602.64788954819
CPP4 Variant,NDC_CPP4S-095-RG,2055,221468.94074889345
CPP4 Variant,NDC_CPP4S-10-RG,2019,490793.0281709347
CPP4 Variant,NDC_CPP4S-10-RG,2020,440400.6999648722
CPP4 Variant,NDC_CPP4S-10-RG,2021,457864.7342289932
CPP4 Variant,NDC_CPP4S-10-RG,2022,424421.5370406111
CPP4 Variant,NDC_CPP4S-10-RG,2023,447855.2171851213
CPP4 Variant,NDC_CPP4S-10-RG,2024,438460.7855859847
CPP4 Variant,NDC_CPP4S-10-RG,2025,418794.56124438415
CPP4 Variant,NDC_CPP4S-10-RG,2026,412084.73752900184
CPP4 Variant,NDC_CPP4S-10-RG,2027,404478.8221431387
CPP4 Variant,NDC_CPP4S-10-RG,2028,394321.44963519386
CPP4 Variant,NDC_CPP4S-10-RG,2029,386714.991476101
CPP4 Variant,NDC_CPP4S-10-RG,2030,377584.5730957023
CPP4 Variant,NDC_CPP4S-10-RG,2031,365908.3949393597
CPP4 Variant,NDC_CPP4S-10-RG,2032,348012.1959508435
CPP4 Variant,NDC_CPP4S-10-RG,2033,337087.2148959659
CPP4 Variant,NDC_CPP4S-10-RG,2034,331243.0429228556
CPP4 Variant,NDC_CPP4S-10-RG,2035,326044.882960691
CPP4 Variant,NDC_CPP4S-10-RG,2036,319640.8381150782
CPP4 Variant,NDC_CPP4S-10-RG,2037,313674.1281452279
CPP4 Variant,NDC_CPP4S-10-RG,2038,307850.24660687393
